config_pesos,artigo_id,estrato,tarefa,item_id,item_label,score_item,na,titulo,ano,venue,doi
nucleares,ID_09,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
nucleares,ID_09,MULTI,MULTI,SIN,Sincronizacao Multimodal,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
nucleares,ID_09,MULTI,MULTI,SUB,Subgrupos e Equidade,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
nucleares,ID_09,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
nucleares,ID_14,MULTI,MULTI,CAL,Calibracao,0.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,CST,Custo e Latencia,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,ESC,Escopo e Construto,50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,EXT,Testes entre Bases,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,MET,Metricas e Incerteza,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,PRT,Particionamento e Validacao,50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,0.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,SIN,Sincronizacao Multimodal,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,SUB,Subgrupos e Equidade,0.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_14,MULTI,MULTI,VZ,Prevencao de Vazamento,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
nucleares,ID_19,MULTI,MULTI,CAL,Calibracao,0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,CST,Custo e Latencia,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,ESC,Escopo e Construto,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,EXT,Testes entre Bases,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,PRT,Particionamento e Validacao,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,SIN,Sincronizacao Multimodal,0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,SUB,Subgrupos e Equidade,50.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_19,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,Deep Learning-Based Emotion Recognition by Fusion of Facial Expressions and Speech Features,2024,2nd World Conference on Communication & Computing,10.1109/WCONF61366.2024.10692119
nucleares,ID_31,MULTI,MULTI,CAL,Calibracao,0.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,CST,Custo e Latencia,50.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,DAD,Dados e Demografia,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,ESC,Escopo e Construto,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,PRT,Particionamento e Validacao,50.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,ROB,Robustez e Sensibilidade,0.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,SIN,Sincronizacao Multimodal,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,SUB,Subgrupos e Equidade,50.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_31,MULTI,MULTI,VZ,Prevencao de Vazamento,100.0,0,MSP-GEO Corpus: A Multimodal Database for Understanding Video-Learning Experience,2024,International Conference on Multimodal Interaction,10.1145/3678957.3685737
nucleares,ID_33,MULTI,MULTI,CAL,Calibracao,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,CST,Custo e Latencia,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,ESC,Escopo e Construto,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,100.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,PRT,Particionamento e Validacao,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,SIN,Sincronizacao Multimodal,50.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,SUB,Subgrupos e Equidade,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_33,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,Multimodal Dyadic Impression Recognition via Listener Adaptive Cross-Domain Fusion,2023,IEEE ICASSP 2023,10.1109/ICASSP49357.2023.10095072
nucleares,ID_34,MULTI,MULTI,CAL,Calibracao,0.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,CST,Custo e Latencia,0.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,ESC,Escopo e Construto,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",50.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,MET,Metricas e Incerteza,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,PRT,Particionamento e Validacao,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,50.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,SIN,Sincronizacao Multimodal,50.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,SUB,Subgrupos e Equidade,0.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_34,MULTI,MULTI,VZ,Prevencao de Vazamento,100.0,0,Multi-Rater Consensus Learning for Modeling Multiple Sparse Ratings of Affective Behaviour,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2023.3297270
nucleares,ID_38,MULTI,MULTI,CAL,Calibracao,0.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,CST,Custo e Latencia,50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,ESC,Escopo e Construto,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,MET,Metricas e Incerteza,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,PRT,Particionamento e Validacao,50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,ROB,Robustez e Sensibilidade,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,SIN,Sincronizacao Multimodal,50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,SUB,Subgrupos e Equidade,50.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_38,MULTI,MULTI,VZ,Prevencao de Vazamento,100.0,0,Toward Personalized Affect-Aware Socially Assistive Robot Tutors for Long-Term Interventions with Children with Autism,2022,ACM Transactions on Human-Robot Interaction,10.1145/3526111
nucleares,ID_28,SER,SER,CAL,Calibracao,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,CST,Custo e Latencia,50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,DAD,Dados e Demografia,50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,ESC,Escopo e Construto,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,EXT,Testes entre Bases,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,MET,Metricas e Incerteza,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,PRE,Pre-processamento e Caracteristicas,50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,PRT,Particionamento e Validacao,50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,REP,Reprodutibilidade e Artefatos,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,ROB,Robustez e Sensibilidade,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,SIN,Sincronizacao Multimodal,,1,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,SUB,Subgrupos e Equidade,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_28,SER,SER,VZ,Prevencao de Vazamento,0.0,0,Identification of Emotions in a given speech audio clip by using ANN,2024,International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications,
nucleares,ID_41,SER,SER,CAL,Calibracao,0.0,0,Emotion Recognition in the Real-World: Passively Collecting and Estimating Emotions from Natural Speech Data of Individuals with Bipolar Disorder,2025,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3407683
nucleares,ID_41,SER,SER,CST,Custo e Latencia,50.0,0,Emotion Recognition in the Real-World: Passively Collecting and Estimating Emotions from Natural Speech Data of Individuals with Bipolar Disorder,2025,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3407683
nucleares,ID_41,SER,SER,DAD,Dados e Demografia,50.0,0,Emotion Recognition in the Real-World: Passively Collecting and Estimating Emotions from Natural Speech Data of Individuals with Bipolar Disorder,2025,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3407683
nucleares,ID_41,SER,SER,ESC,Escopo e Construto,100.0,0,Emotion Recognition in the Real-World: Passively Collecting and Estimating Emotions from Natural Speech Data of Individuals with Bipolar Disorder,2025,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3407683
