artigo_id,estrato,item_id,grau,NA,justificativa_NA,evidencia,observacoes
ID_31,MULTI,CAL,0,0,,"p. 504, 522-523; Sec. 3/5.2; --; busquei por calibração das métricas do modelo e não encontrei. 'Calibração' aparece no texto apenas para rastreamento de olhar.","Grau 0. O artigo menciona uma 'feature de calibração' relacionada exclusivamente ao hardware e posicionamento do olhar (gaze calibration). Para as predições do modelo de ML (CCC loss), não há nenhuma calibração reportada."
ID_34,MULTI,CAL,0,0,,p. 570-571; Sec. V; --; busquei por diagramas de confiabilidade e métricas de calibração e não encontrei.,"Grau 0. Apesar da extensa modelagem do consenso e incerteza dos avaliadores em regressões logísticas, os autores avaliam as predições estritamente através do F1, precisão, recall e acurácia, sem mensurar Brier ou erro de calibração."
ID_33,MULTI,CAL,0,0,,p. 616-618; Sec. 5.1/5.2; Tab. 1; busquei por métodos de calibração aplicados ao output e não encontrei.,Grau 0. Avalia apenas CCC. Omite avaliações de calibração nos escores de impressão gerados pela rede de atenção.
ID_43,SER,CAL,1,0,,"p. 631; Sec. III; --; aplica Temperature Scaling para suavizar as predições pseudo-rotuladas, mas não há avaliação quantitativa da calibração final do modelo.","Grau 1. O estudo utiliza Temperature Scaling com um limiar de confiança no algoritmo de pseudo-rotulagem (procedimento de ajuste associado à confiabilidade de probabilidade). No entanto, não há avaliação quantitativa (como ECE ou curva de confiabilidade) aferindo a calibração final do modelo nas métricas de resultado."
ID_38,MULTI,CAL,0,0,,"p. 666-673; Sec. 5.1/5.2; Fig. 7/8; busquei por Platt scaling, ECE, Brier ou curvas de confiabilidade e não encontrei.","Grau 0. Avaliação robusta usando a curva ROC e métrica F1, mas nenhuma avaliação ou ajuste sobre como as pontuações de probabilidade do XGBoost refletem de fato as frequências verdadeiras (calibração)."
ID_04,MULTI,SUB,0,0,,"p. 1307-1311; Sec. I-V; --; busquei por avaliação em subgrupos (gênero, idade) ou justificativa de ausência e não encontrei.","Grau 0. Nenhuma menção a fatores demográficos, estratificação por subgrupos ou análise de viés (equidade) nos resultados preditivos do modelo."
ID_07,FER,SUB,0,0,,"p. 31-33; Sec. III-IV; --; busquei por métricas estratificadas por gênero ou idade e não encontrei, apesar da base RAVDESS possuir a informação.","Grau 0. Apesar de utilizar a base RAVDESS (que o próprio texto ou o estado da arte aponta possuir atores masculinos e femininos), o estudo não avalia o modelo estratificando o desempenho e nem justifica tal ausência."
ID_08,MULTI,SUB,0,0,,p. 48-55; Sec. I-VI; --; busquei por análise de desempenho por gênero ou faixa etária na sala de aula e não encontrei.,Grau 0. Não há coleta de metadados demográficos reportada nem separação de desempenho por subgrupos dos estudantes avaliados.
ID_09,MULTI,SUB,1,0,,"p. 87, 91; Sec. III.C/IV.A; --; cita o balanceamento da base UDIVA por gênero e idade e o teste de metadados, mas omite métricas separadas por grupo.","Grau 1. Descreve as distribuições da base (gênero, idade) e afirma ter avaliado o impacto da incorporação de metadados sem obter melhora clara. Contudo, não reporta tabelas com as métricas de desempenho preditivo separadas para esses grupos."
ID_12,FER,SUB,0,0,,"p. 117-122; References; --; texto disponibiliza apenas resumo e referências, impossibilitando encontrar dados sobre subgrupos.",Grau 0. O material avaliado carece de seções de metodologia ou resultados que pudessem conter análises estratificadas.
ID_14,MULTI,SUB,0,0,,"p. 125-148; Sec. I-VI; --; busquei por estratificação demográfica, gênero, idade ou justificativa para a ausência e não encontrei.","Grau 0. O estudo desenvolve um protótipo de direção focada (testbed), mas não submete os dados a testes de equidade ou desempenho por subgrupos demográficos de motoristas."
ID_15,FER,SUB,0,0,,p. 149-162; Sec. I-V; --; busquei por avaliação por subgrupos ou equidade nas predições do modelo e não encontrei.,"Grau 0. Embora cite um artigo sobre viés de idade nas referências, o próprio trabalho não estratifica nem justifica a omissão de testes por gênero ou faixa etária nas expressões avaliadas."
ID_16,FER,SUB,1,0,,"p. 165; Sec. III; --; menciona que a base provê sujeitos com diferentes idades, gêneros e etnias, mas não reporta métricas separadas por esses atributos.","Grau 1. Identifica descritivamente os atributos da base e advoga que isso melhora a generalização, mas não atende à exigência de aplicar avaliação quantitativa separada por esses subgrupos."
ID_17,FER,SUB,0,0,,"p. 176-183; Sec. III-V; --; base JAFFE é descrita como mulheres japonesas, mas não há estratificação demográfica intencional nos resultados das bases combinadas.","Grau 0. A adoção da base JAFFE (females) é uma característica inerente do dataset escolhido, mas o modelo não conduz uma análise comparativa de equidade/gênero ou de desempenho por subgrupos em seu framework cross-dataset."
ID_18,FER,SUB,0,0,,"p. 192-204; Sec. I-VI; --; busquei por análise de desempenho por gênero, idade ou justificativa de indisponibilidade e não encontrei.","Grau 0. Ausência total de qualquer métrica de diversidade, viés demográfico ou análise de performance segmentada no reconhecimento facial proposto."
ID_19,MULTI,SUB,1,0,,"p. 206, 209; Sec. III.B/III.D; --; detalha a divisão balanceada da base RAVDESS (12 atores, 12 atrizes), mas omite os testes preditivos segregados por este atributo.","Grau 1. A menção quantitativa da separação por gênero existe descritivamente nos conjuntos da base de dados. Porém, a avaliação de precisão e recall do modelo final exclui essa dimensão."
ID_41,SER,SUB,1,0,,"p. 233, 247; Sec. V/VII; --; detalha dados demográficos (idade, gênero, raça) e inclui gênero como efeito aleatório no modelo LMEM, mas não reporta métricas preditivas estratificadas.","Grau 1. Apresenta farta discriminação dos atributos demográficos do grupo e controla o fator gênero (random effect) nas equações estatísticas, consistindo em uma separação analítica, porém as métricas preditivas de avaliação não são declaradas para cada subgrupo."
ID_42,SER,SUB,1,0,,"p. 332; Sec. 4.1; Tab. 3; define subgrupos (gênero e locutor) para a amostragem em memória episódica, reportando o impacto geral, mas não o desempenho final estratificado.","Grau 1. Os autores criam uma estratégia de amostragem por subgrupos explícitos (Gênero e Indivíduo). Todavia, avaliam apenas o quão útil a amostragem em si foi para as métricas globais, e não o quão justa a rede final foi para homens vs mulheres."
ID_39,FER,SUB,1,0,,"p. 359, 365; Sec. 3.3/4.1; Tab. 5; descreve subgrupos demográficos, justifica que atributos faciais usados (AUs) evitam viés, mas não reporta predição separada.","Grau 1. Define os subgrupos em tabelas descritivas (idade, gênero, etnia) e justifica textualmente que os descritores extraídos evitam vieses demográficos. Carece de prova quantitativa através das métricas da máquina por subgrupo."
ID_25,FER,SUB,0,0,,"p. 438-446; Sec. I-VI; --; busquei por análise de subgrupos demográficos, equidade ou idade/gênero e não encontrei menção no texto.",Grau 0. Artigo foca exclusivamente na eficácia do modelo perante as 7 emoções sem segmentação demográfica.
ID_27,FER,SUB,1,0,,"p. 461, 472, 479; Sec. II.D/III/IV; --; detalha gênero/idade, aplica teste de correlação para afastar viés de gênero, mas não estratifica a precisão final.","Grau 1. Excelente esforço em identificar idades/gêneros da amostra (e.g., 3 homens, 2 mulheres) e atestar falta de correlação estatística prejudicial nas classes (análise de equidade). Contudo, a eficácia preditiva do modelo não é reportada separadamente."
ID_28,SER,SUB,0,0,,"p. 497-512; Sec. I-V; --; busquei por avaliação de subgrupos, equidade, viés de gênero ou idade e não encontrei.",Grau 0. Não reporta e não justifica a ausência de subgrupos ou recortes demográficos.
ID_31,MULTI,SUB,1,0,,"p. 532-536; Sec. 4.1; Fig. 2/3; detalha farta estratificação demográfica descritiva da base, mas omite a análise estratificada na avaliação do modelo.","Grau 1. Identifica de modo magistral e qualitativo os subgrupos em gráficos (Gênero, Idade, Etnia e Escolaridade). Contudo, o modelo baseline de CCC reportado não foi testado com seus resultados isolados para estes grupos."
ID_34,MULTI,SUB,0,0,,"p. 569-635; Sec. I-VIII; --; o artigo modela o viés e a divergência dos avaliadores (raters), mas não aborda subgrupos demográficos dos sujeitos avaliados.","Grau 0. A obra investiga o subagrupamento e a confiabilidade cruzada do ponto de vista do rotulador. Em relação aos dados avaliados da face/fala/corpo, o impacto demográfico (gênero, idade) não é avaliado ou justificado."
ID_33,MULTI,SUB,0,0,,"p. 636-646; Sec. I-V; --; busquei por análise de equidade, dados demográficos dos speakers/listeners e desempenho por gênero e idade e não encontrei.",Grau 0. Nenhum tratamento conferido à distinção por subgrupos ou análise descritiva atrelada a demografia na base.
ID_43,SER,SUB,0,0,,"p. 660-664; Sec. IV; Tab. I; divide a avaliação estritamente pelo atributo do locutor ('Speaker Indep.'), mas sem analisar atributos de gênero ou faixa etária.","Grau 0. Utiliza o paradigma de isolamento de identidades, o que é fundamental em biometria, mas não atende aos recortes categóricos de subgrupos (gênero, idade, etnia) exigidos para mensurar a equidade explícita."
ID_38,MULTI,SUB,1,0,,"p. 697, 706; Sec. 5.1/5.2; Tab. 1/Fig. 9; reporta o desempenho preditivo por participante individual, mas falta a análise obrigatória por gênero/idade sem justificativa.","Grau 1. Realiza separação minuciosa quantitativa e qualitativa, mas neste caso, é no nível individual (P-1 a P-4). Sendo uma task de expressão e face (regras específicas de I09 exigem gênero e faixa etária para Grau 2), o artigo falha em atingir a nota máxima pois não justifica sua ausência expressamente via texto."
ID_04,MULTI,ROB,1,0,,"p. 1308; Sec. IV; Tab. 1; comparação de modalidades isoladas e combinadas, bem como arquiteturas baseline vs. híbrida.","Grau 1. O estudo apresenta análise de sensibilidade ao testar o efeito do uso de modalidades isoladas vs. combinadas e comparar diferentes arquiteturas (CNN, RNN e Híbrida), mas não reporta testes de robustez sob perturbações realistas explicitamente quantificadas."
ID_07,FER,ROB,0,0,,"p. 31-33; Sec. IV; Tab. I/II; busquei por ablações, testes sob perturbação ou variação de parâmetros e não encontrei; apresenta apenas comparação com outros métodos.","Grau 0. O artigo compara a acurácia do seu modelo final com outros algoritmos da literatura, o que não caracteriza análise de sensibilidade isolada de seus componentes nem teste de robustez."
ID_08,MULTI,ROB,1,0,,"p. 51-52; Sec. V.A/V.B; Tab. I/IV; apresenta ablação de modalidades (áudio, vídeo e combinado) e variações de dobras (15-fold vs 20-fold), mas sem testes de robustez.","Grau 1. Realiza análise de sensibilidade básica ao comparar o efeito de diferentes modalidades de entrada e diferentes parâmetros de validação cruzada, mas falha em submeter o modelo a testes de robustez (ex: ruído, oclusão)."
ID_09,MULTI,ROB,1,0,,"p. 90-93; Sec. IV.A/IV.B; Tab. VII; relata estudos de ablação abrangentes (modalidades, escala temporal, predição conjunta vs isolada), mas omite testes de robustez a perturbações.","Grau 1. Apresenta uma rica análise de sensibilidade quantificando o efeito de inúmeras decisões de modelagem, porém não reporta testes formais de robustez focados em entradas ruidosas ou testes cruzados entre bases isoladas."
ID_12,FER,ROB,0,1,"O fragmento contém apenas referências bibliográficas, não apresentando protocolo preditivo ou avaliação experimental.",--,"NA=1. O documento não possui dados experimentais, inviabilizando qualquer análise de robustez ou sensibilidade."
ID_14,MULTI,ROB,1,0,,"p. 147; Sec. V.A; Tab. IV; relata teste de robustez em tempo real (queda de 9% devido a variação de câmera e trepidação em relação à base de treino), mas sem ablação de componentes.","Grau 1. Apresenta quantificação de robustez ao testar o modelo treinado (em base estática) num protótipo em tempo real com perturbações do ambiente do carro, mas carece de análise de sensibilidade/ablação dos componentes da rede."
ID_15,FER,ROB,0,0,,"p. 170-172; Sec. IV; Fig. 3/4; busquei por análises de sensibilidade, testes de ablação ou avaliação de robustez sob perturbações e não encontrei.","Grau 0. O artigo reporta as métricas fnais de acurácia e perda do modelo em treinamento e teste, sem variação paramétrica sistemática ou teste sob cenários adversos."
ID_16,FER,ROB,0,0,,p. 184-185; Sec. IV; Tab. I/II; busquei por variações de parâmetros (ablação) ou testes sob condições adversas e não encontrei; apresenta apenas comparação entre modelos distintos (CNN vs SVM).,Grau 0. A comparação direta entre CNN e SVM não caracteriza análise de sensibilidade de um modelo. Faltam testes sob perturbação.
ID_17,FER,ROB,2,0,,"p. 199-203; Sec. V.B; Tab. II/III/V; realiza testes extensos de robustez cruzando bases de dados (treino RAF-DB, teste JAFFE/FER+) e análise de sensibilidade ao comparar arquiteturas com e sem blocos de atenção (DenseNet, ABD, MABD).",Grau 2. Preenche perfeitamente os requisitos com forte avaliação de robustez por meio de validação cruzada entre bases (Cross-Database Evaluation) e ampla análise de sensibilidade aos módulos de atenção propostos.
ID_18,FER,ROB,0,0,,"p. 222-223; Sec. V; Fig. 4; busquei por testes de ablação, variação de parâmetros controlados ou testes de robustez e não encontrei; apenas compara com modelos de terceiros.","Grau 0. O estudo apenas extrai o resultado final de seu modelo EfficientNetB0 e compara com o baseline de outras arquiteturas (AlexNet, MobileNet, etc.), não realizando ablação própria nem testando sob perturbação."
ID_19,MULTI,ROB,1,0,,"p. 238-243; Sec. IV.A/IV.C; Tab. I/II/III; relata sensibilidade em relação ao número de épocas de treinamento para as modalidades isoladas e fusionadas, mas sem testes de robustez.","Grau 1. Executa avaliação sensível à variação de um hiperparâmetro (épocas) e ao uso de fusão (multimodal vs unimodal), contudo, peca ao não aplicar perturbações realistas para certificar a robustez."
ID_41,SER,ROB,2,0,,"p. 280-286; Sec. VII/VII.A/VII.B; Tab. IV; analisa sensibilidade através da ablação de conjuntos de características (Passivo, EMA e Combinado) e avalia a estabilidade cruzada sob variação de sujeitos (predição independente de sujeito).","Grau 2. O estudo isola os efeitos (sensibilidade) da utilização de dados de survey (EMA) contra dados passivos e combinados. Além disso, estipula a estabilidade preditiva ao relatar robustez nas predições isolando os sujeitos (Leave-One-Participant-Out) sob cenários in-the-wild."
ID_42,SER,ROB,2,0,,"p. 363-371; Sec. 4.1/4.2; Tab. 2/3; reporta robustez cruzada entre bases (MSP-Podcast, MSP-Improv, IEMOCAP) e análise rigorosa de sensibilidade variando os algoritmos de memória contínua e os métodos de amostragem.",Grau 2. Demonstra quantitativamente o efeito de cada escolha de modelagem para aprendizado contínuo (GEM vs Finetuning vs ExpeR) e reporta a variação do desempenho (robustez) em ambientes de domínios ruidosos/adversos não vistos no treinamento.
ID_39,FER,ROB,2,0,,"p. 418-421; Sec. 6.2; Tab. 7/8/Fig. 4/5; quantifica a sensibilidade por meio de extensa ablação de subconjuntos de características (AUs, Pose, EAR, etc.) e avalia a estabilidade preditiva em dois cenários de validação (Universal/LOPO e Híbrido/LOPDO).","Grau 2. O trabalho conduz uma das mais profundas análises de sensibilidade quantitativas em subconjuntos de características e trata a robustez com estratégias validatórias distintas (LOPO e LOPDO), interpretando-as ativamente como avaliações de estabilidade."
ID_25,FER,ROB,0,0,,p. 480; Sec. V; Tab. I; busquei por ablação de componentes ou testes de robustez sob perturbações e não encontrei; apenas compara a acurácia final com um artigo base.,"Grau 0. Foca inteiramente em relatar que superou os resultados de um modelo da literatura prévia, omitindo avaliações de robustez (ex: ruído, oclusão) e análises de sensibilidade interna paramétrica do seu modelo."
ID_27,FER,ROB,1,0,,"p. 506-507; Sec. III; Tab. 7; avalia a estabilidade do desempenho (robustez) comparando os resultados de precisão e desvio padrão em duas sessões/grupos distintos, mas sem análise de sensibilidade por ablação.","Grau 1. Evidencia robustez básica ao testar a reprodutibilidade dos resultados cruzando sessões do experimento com subgrupos de participantes. No entanto, não conduz ablação de componentes da sua arquitetura."
ID_28,SER,ROB,0,0,,"p. 536-538; Sec. IV; Tab. 1; busquei por resultados comparativos de sensibilidade ou testes de robustez a ruído e não encontrei; o texto menciona explorar outras arquiteturas, mas não quantifica.","Grau 0. Apesar de citar que a pesquisa explorou CNNs e RNNs, o artigo reporta exclusivamente o desempenho fixo absoluto de acertos de sua rede neural final sob uma única condição."
ID_31,MULTI,ROB,0,0,,p. 567-568; Sec. 5.2; --; busquei por avaliações de robustez a ruídos ou análises de sensibilidade (ablação) do modelo baseline e não encontrei.,"Grau 0. Como artigo descritivo de banco de dados, restringe-se a rodar uma validação básica por LSTM para fornecer números estáticos de CCC como marco referencial (baseline), sem se aprofundar na sensibilidade do modelo utilizado ou em distorções ruidosas."
ID_34,MULTI,ROB,1,0,,"p. 611-620; Sec. IV.B/VI; Tab. IV; relata teste de robustez simulando a esparsidade de rotuladores (Simulated-Sparse Laughter) repetido 20 vezes, mas não faz ablação estrutural do próprio método.","Grau 1. Testou de forma louvável a robustez ao perturbar intencionalmente a densidade dos rótulos (reduzindo a 4 raters para simular esparsidade). Contudo, carece de uma análise de sensibilidade (ablação) explícita de seus próprios hiperparâmetros/arquiteturas reportada nos resultados."
ID_33,MULTI,ROB,1,0,,"p. 654-656; Sec. 5.2; Tab. 1/2; realiza análise de sensibilidade abrangente quantificando o efeito numérico (ablação) da remoção de cada módulo (atenção, KD loss, SE loss), mas não traz testes de robustez.","Grau 1. Atinge nível exemplar em avaliação de sensibilidade através da ablação pontual e exata de cada contribuição do seu framework. Entretanto, pelo rigor da regra (necessidade de apresentar AMBOS), recebe 1 por ausência de experimentos com perturbações realistas nas entradas."
ID_43,SER,ROB,2,0,,p. 679-682; Sec. IV; Tab. II/III; quantifica a sensibilidade variando a taxa de dados rotulados (10% vs 100%) e testa a robustez do aprendizado federado sob diferentes estratégias de distribuição de dados e sobreposição de locutores.,"Grau 2. Apresenta sólidas provas de robustez (cenários com locutores sobrepostos vs independentes, e dados i.i.d vs non-i.i.d) aliadas à análise de sensibilidade quanto ao percentual de dados rotulados disponibilizados no treinamento federado."
ID_38,MULTI,ROB,2,0,,"p. 727-729, 737; Sec. 5.3/5.4/A.2; Tab. 3/4/A.1; relata extensas análises de sensibilidade (comparando algoritmos e ablação da modalidade de pose corporal) e robustez (implantações longitudinais multi-sessões cruzadas por participante).","Grau 2. Trabalho rigoroso no estudo dos efeitos de modelagem (sensibilidade de Domain Adaptation e modelos baselines), bem como de sua robustez a dados variantes coletados in-the-wild através da avaliação cronológica das sessões."
ID_04,MULTI,REP,0,0,,"p. 1308-1309; Sec. IV; --; busquei por link para repositório, código ou dados públicos e não encontrei.","Grau 0. Não há disponibilização pública de artefatos; o artigo apenas menciona o uso das bibliotecas Python, TensorFlow e PyTorch."
ID_07,FER,REP,0,0,,p. 31-33; Sec. III/IV; --; busquei por link para código-fonte ou materiais suplementares e não encontrei.,"Grau 0. Não existem repositórios abertos, código-fonte ou instruções executáveis listados no artigo."
ID_08,MULTI,REP,0,0,,"p. 48-51; Sec. III/IV; --; busquei por menção a código-fonte, dados ou repositório público e não encontrei.","Grau 0. Ausência total de qualquer menção a artefatos públicos, links para reprodutibilidade ou código aberto."
ID_09,MULTI,REP,1,0,,"p. 69; Sec. I; Nota de rodapé; disponibiliza código no GitHub e material suplementar com DOI, mas omite commit ou tag específica da versão do código.","Grau 1. Artefatos públicos parciais: o artigo provê a URL do GitHub e o DOI do material suplementar com os parâmetros, porém não explicita no texto a tag, release ou commit verificável para acesso estável à versão exata do código utilizado."
ID_12,FER,REP,0,0,,p. 114-118; References; --; busquei por menção a código-fonte ou dados abertos e não encontrei no material fornecido.,"Grau 0. A fonte contém apenas uma lista de referências, sem documentar a publicidade dos próprios artefatos e códigos."
ID_14,MULTI,REP,0,0,,p. 152-156; Sec. V; --; busquei por disponibilização do código-fonte ou repositório do protótipo desenvolvido e não encontrei.,Grau 0. O autor não informa onde ou como obter o código do protótipo que embasa a pesquisa.
ID_15,FER,REP,0,0,,"p. 156-157; Sec. III/IV; --; busquei por links para repositório, código ou modelos e não encontrei.",Grau 0. Nenhuma referência estruturada à liberação pública do código treinado para garantir a reprodutibilidade.
ID_16,FER,REP,0,0,,p. 167-169; Sec. III/IV; --; busquei por código-fonte ou disponibilização de artefatos e não encontrei.,Grau 0. Nenhuma publicação dos scripts de modelagem da CNN e do SVM foi revelada na documentação.
ID_17,FER,REP,0,0,,p. 199-203; Sec. V; --; busquei por link para código-fonte ou artefatos de reprodutibilidade e não encontrei.,"Grau 0. Embora cite os bancos de dados públicos (RAF-DB, FER+), não há nenhum indicativo de abertura do código ou scripts da rede MABD em repositórios abertos."
ID_18,FER,REP,0,0,,p. 216-220; Sec. III/V; --; busquei por disponibilização de código ou repositório público e não encontrei.,"Grau 0. Menciona ser implementado no MATLAB R2023, mas não disponibiliza as instruções ou o código para execução."
ID_19,MULTI,REP,0,0,,p. 231-240; Sec. III/IV; --; busquei por link do código-fonte ou repositório do modelo e não encontrei.,Grau 0. Não fornece links de repositório de código de fusão dos dados.
ID_41,SER,REP,0,0,,p. 253-261; Sec. III/IV; --; busquei por repositório do código ou modelos públicos e não encontrei.,Grau 0. Os autores detalham que os áudios e artefatos de features não são salvos em nuvem para proteção e também não apontam links para o código dos modelos.
ID_42,SER,REP,0,0,,p. 348-356; Sec. 3/4; --; busquei pelo código-fonte dos experimentos e não encontrei (o link do GitHub citado refere-se a um framework de terceiros).,"Grau 0. O arquivo não tem repositório próprio divulgado. Os links de GitHub expostos em rodapé referem-se à biblioteca GradientEpisodicMemory de terceiros e aos modelos pré-treinados do HuggingFace, sem dispor o código central testado no paper."
ID_39,FER,REP,1,0,,"p. 359, 365; Sec. 1/3; Nota de rodapé 1; informa o link do repositório no GitHub para o código-fonte, mas não especifica versão, tag ou commit verificável no texto.","Grau 1. Artefatos listados e depositados num repositório público do GitHub, mas a pontuação é limitada a 1 devido à falta do detalhamento documental no artigo de uma tag/commit explícito que assegure a perenidade referencial da versão exata usada no texto."
ID_25,FER,REP,0,0,,p. 459-465; Sec. III/IV; --; busquei por código-fonte ou repositório público e não encontrei.,Grau 0. Omissão absoluta dos dados e códigos da aplicação para os leitores.
ID_27,FER,REP,0,0,,p. 481-486; Sec. II/III; --; busquei por disponibilização de artefatos ou código-fonte e não encontrei.,Grau 0. Artefatos e a base de imagens focada no ensino que declaram ter gerado não possuem link ou DOI reportado no trabalho para que outros as avaliem.
ID_28,SER,REP,0,0,,p. 519-526; Sec. III/IV; --; busquei por repositório de código ou modelos e não encontrei.,Grau 0. Ausente documentação pública dos scripts da RNA desenvolvida e do dataset curado localmente.
ID_31,MULTI,REP,0,0,,"p. 545; Sec. 3; --; informa que a base de dados estará disponível apenas sob solicitação (""if requested""), sem fornecer link público ou código.","Grau 0. Os autores indicam que a base de dados MSP-GEO só é oferecida ""upon request"" (sob demanda), não configurando disponibilização pública em repositório aberto como preconizado pelo checklist."
ID_34,MULTI,REP,1,0,,"p. 591, 614; Sec. I/V; Nota de rodapé 1; fornece link do GitHub e DOI de material suplementar, mas omite a versão ou commit específico do código.","Grau 1. Proporciona link do GitHub para obtenção de seus experimentos e DOI dos apêndices no periódico; todavia, a omissão de uma release, tag ou hash de commit fixo no paper impede o alcance do Grau 2 em reprodutibilidade irrestrita."
ID_33,MULTI,REP,0,0,,p. 658-659; Sec. 5; --; busquei por menção a repositório público ou código-fonte e não encontrei.,"Grau 0. O artigo discute implementações em Pytorch, mas não divulga as chaves ou endereços dos repositórios correspondentes."
ID_43,SER,REP,0,0,,p. 683-686; Sec. IV; --; busquei por disponibilização de artefatos ou código-fonte público e não encontrei.,Grau 0. Nenhuma indicação textual apontando para instâncias públicas do modelo Flower/Pytorch desenvolvido no artigo.
ID_38,MULTI,REP,0,0,,p. 716-720; Sec. 3.5; --; busquei por link para código-fonte ou artefatos públicos e não encontrei.,"Grau 0. Utilizou bibliotecas abertas em seu workflow, mas os pesquisadores mantiveram a pipeline estrutural e os scripts submetidos blindados, sem liberação de repositórios."
ID_04,MULTI,ETH,0,0,,"p. 1306-1311; Sec. I-V; --; busquei por aprovação ética, consentimento ou privacidade no uso de dados humanos e não encontrei.","Grau 0. O estudo envolve dados fisiológicos, de fala e expressões faciais, mas não apresenta qualquer declaração sobre ética, consentimento dos participantes ou privacidade."
ID_07,FER,ETH,0,0,,"p. 31-33; Sec. I-IV; --; busquei por conformidade ética, licença de uso da base RAVDESS ou termos de privacidade e não encontrei.","Grau 0. Utiliza uma base de dados com rostos e vozes de atores humanos, mas não reporta governança, licença de uso ou questões de privacidade."
ID_08,MULTI,ETH,0,0,,"p. 48-51; Sec. I-VI; --; busquei por aprovação ética, consentimento de estudantes ou protocolos de privacidade na captura de sala de aula e não encontrei.","Grau 0. O estudo analisa o engajamento através de vídeo/áudio dos alunos, porém omite a obtenção de consentimento, aprovação ética ou formas de proteção à privacidade."
ID_09,MULTI,ETH,0,0,,"p. 73-87; Sec. III.C; --; busquei por declarações de ética, licença, consentimento ou governança no uso das bases UDIVA e ChaLearn e não encontrei.","Grau 0. Apesar de usar bases de dados com interações humanas e reconhecimento de personalidade, o artigo foca na arquitetura de benchmark e não reporta o uso responsável, licenciamento ou conformidade ética dos dados empregados."
ID_12,FER,ETH,0,0,,p. 121-126; References; --; o texto disponibiliza apenas cabeçalho e referências; busquei por declarações éticas e não encontrei.,"Grau 0. A porção analisada não contém texto metodológico, impossibilitando a identificação de medidas éticas. O NA não foi acionado pois o título indica uso de classificação de expressões faciais humanas."
ID_14,MULTI,ETH,1,0,,"p. 128, 150; Sec. V.B; Nota de rodapé 1; relata isenção de aprovação do IRB e uso de sessões anônimas com consentimento, mas falta detalhamento operacional de governança.","Grau 1. Possui indicação verificável de conformidade ética (isenção do IRB, consentimento dos motoristas e menção a dados anônimos), mas carece de detalhes como retenção, descarte e controle de segurança."
ID_15,FER,ETH,0,0,,"p. 173; Sec. IV; --; busquei por aprovação ética, consentimento ou privacidade na curadoria das imagens faciais e não encontrei.","Grau 0. Afirma ter curado um dataset diverso de imagens faciais, mas não declara os termos éticos da coleta, licenças ou consentimento dos envolvidos."
ID_16,FER,ETH,0,0,,"p. 182-183; Sec. III; --; busquei por declaração de uso responsável, licença de bases públicas ou conformidade ética e não encontrei.","Grau 0. O estudo utiliza imagens faciais a partir de fontes públicas, mas omite completamente qualquer consideração sobre licenças de uso, governança ou privacidade."
ID_17,FER,ETH,0,0,,"p. 191-193; Sec. IV; --; busquei por conformidade ética, licença das bases utilizadas (RAF-DB, JAFFE, FER+) ou políticas de privacidade e não encontrei.",Grau 0. O artigo realiza experimentos extensos com imagens de faces humanas de múltiplas bases de dados sem qualquer menção à ética ou conformidade de uso.
ID_18,FER,ETH,0,0,,"p. 209; Sec. III; --; busquei por aprovação ética, consentimento, termos de uso do dataset ou privacidade e não encontrei.","Grau 0. Manipula a base de imagens CK+, porém não discute a governança, privacidade ou o uso responsável destes dados biométricos."
ID_19,MULTI,ETH,0,0,,"p. 221-225; Sec. III.B/III.D; --; busquei por considerações éticas no uso de webcam em tempo real, consentimento ou licenças das bases e não encontrei.","Grau 0. Propõe a captura em tempo real por webcam além do uso de diversas bases de dados de fala e imagem, falhando em reportar qualquer proteção de privacidade ou termo ético."
ID_41,SER,ETH,2,0,,"p. 243-248, 253, 275-279; Sec. III/V.A/XII; --; detalha aprovação do IRB, consentimento, criptografia, deleção de áudio, pseudonimização, minimização de terceiros e avalia ativamente os riscos éticos e de vigilância.","Grau 2. Excelente relatório de governança. Possui base legal (IRB e consentimento assinado), e vai muito além descrevendo criptografia (segurança), descarte imediato (retenção), remoção de vozes de terceiros (minimização), pseudonimização (identificador codificado) e possui uma seção inteira dedicada aos riscos éticos e benefícios."
ID_42,SER,ETH,0,0,,"p. 347; Sec. 3.1; --; busquei por aprovação ética, licença e termos de uso das bases ou declarações de privacidade e não encontrei.","Grau 0. Emprega dados de fala com teor emocional (MSP-Improv, IEMOCAP, Podcast) sem registrar as diretrizes éticas ou os termos de licença e privacidade envolvidos no manuseio."
ID_39,FER,ETH,2,0,,"p. 381, 384, 388, 414-418; Sec. 3.4/4.2/7.3; --; relata aprovação do IRB e consentimento informado, descarte imediato no dispositivo, minimização com extração local, e discute trade-offs de privacidade e mitigação ética.","Grau 2. Relato robusto. Confirma aprovação ética e consentimento dos voluntários. Agrega forte governança detalhando o descarte automático das imagens em 20 segundos (retenção restrita), o processamento interno ao smartphone (controle/segurança), extração apenas de features (minimização) e discute amplamente os dilemas éticos da área."
ID_25,FER,ETH,0,0,,"p. 464, 467; Sec. III/IV.A; --; busquei por declarações de ética, licença do dataset ou proteção de privacidade e não encontrei.","Grau 0. Apesar do manuseio de faces humanas da base CK+, o artigo se concentra na otimização da rede Neural sem referenciar princípios de uso responsável ou governança de dados."
